"Time","Potential"
327.0,0.485
327.2,0.485
327.4,0.480
327.6,0.480
327.8,0.476
328.0,0.480
328.2,0.480
328.4,0.476
328.6,0.476
328.8,0.476
329.0,0.476
329.2,0.476
329.4,0.476
329.6,0.471
329.8,0.476
330.0,0.471
330.2,0.471
330.4,0.471
330.6,0.471
330.8,0.471
331.0,0.471
331.2,0.471
331.4,0.466
331.6,0.466
331.8,0.466
332.0,0.466
332.2,0.466
332.4,0.456
332.6,0.456
332.8,0.456
333.0,0.456
333.2,0.456
333.4,0.452
333.6,0.447
333.8,0.452
334.0,0.447
334.2,0.452
334.4,0.447
334.6,0.442
334.8,0.442
335.0,0.442
335.2,0.437
335.4,0.437
335.6,0.437
335.8,0.432
336.0,0.432
336.2,0.428
336.4,0.428
336.6,0.423
336.8,0.418
337.0,0.418
337.2,0.418
337.4,0.418
337.6,0.413
337.8,0.403
338.0,0.408
338.2,0.399
338.4,0.394
338.6,0.384
338.8,0.379
339.0,0.374
339.2,0.365
339.4,0.355
339.6,0.345
339.8,0.331
340.0,0.307
340.2,0.287
340.4,0.268
340.6,0.244
340.8,0.225
341.0,0.196
341.2,0.162
341.4,0.124
341.6,0.114
341.8,0.114
342.0,0.109
342.2,0.109
342.4,0.109
342.6,0.109
342.8,0.114
343.0,0.109
343.2,0.109
343.4,0.109
343.6,0.109
343.8,0.109
344.0,0.109
344.2,0.109
344.4,0.109
344.6,0.109
344.8,0.104
345.0,0.104
345.2,0.104
345.4,0.104
345.6,0.104
345.8,0.104
346.0,0.099
346.2,0.099
346.4,0.099
346.6,0.099
346.8,0.095
347.0,0.095
347.2,0.095
347.4,0.095
347.6,0.095
347.8,0.095
348.0,0.090
348.2,0.095
348.4,0.095
348.6,0.095
348.8,0.090
349.0,0.090
349.2,0.095
349.4,0.090
349.6,0.095
349.8,0.090
350.0,0.095
350.2,0.090
350.4,0.095
350.6,0.090
350.8,0.090
351.0,0.090
351.2,0.090
351.4,0.090
351.6,0.090
351.8,0.090
352.0,0.095
352.2,0.090
352.4,0.095
352.6,0.095
352.8,0.090
353.0,0.090
353.2,0.090
353.4,0.095
353.6,0.095
353.8,0.095
354.0,0.090
354.2,0.095
354.4,0.090
354.6,0.090
354.8,0.090
355.0,0.090
355.2,0.090
355.4,0.090
355.6,0.090
355.8,0.085
356.0,0.085
356.2,0.085
356.4,0.085
356.6,0.085
356.8,0.080
357.0,0.080
357.2,0.080
357.4,0.075
357.6,0.075
357.8,0.070
358.0,0.070
358.2,0.070
358.4,0.066
358.6,0.066
358.8,0.066
359.0,0.061
359.2,0.056
359.4,0.051
359.6,0.056
359.8,0.051
360.0,0.042
360.2,0.042
360.4,0.042
360.6,0.042
360.8,0.037
361.0,0.042
361.2,0.037
361.4,0.037
361.6,0.032
361.8,0.032
362.0,0.032
362.2,0.032
362.4,0.037
362.6,0.032
362.8,0.032
363.0,0.032
363.2,0.032
363.4,0.027
363.6,0.022
363.8,0.017
364.0,0.017
364.2,0.017
364.4,0.017
364.6,0.013
364.8,0.013
365.0,0.008
365.2,0.013
365.4,0.008
365.6,0.008
365.8,0.008
366.0,0.008
366.2,0.003
366.4,0.003
366.6,0.008
366.8,0.013
367.0,0.008
367.2,0.008
367.4,0.003
367.6,0.008
367.8,0.013
368.0,0.008
368.2,0.003
368.4,0.003
368.6,0.003
368.8,0.008
369.0,0.008
369.2,0.008
369.4,0.003
369.6,0.003
369.8,0.003
370.0,0.008
370.2,0.003
370.4,0.003
370.6,0.003
370.8,0.013
371.0,0.013
371.2,0.008
371.4,0.008
371.6,0.008
371.8,0.003
372.0,0.008
372.2,0.008
372.4,0.013
372.6,0.013
372.8,0.017
373.0,0.017
373.2,0.013
373.4,0.017
373.6,0.017
373.8,0.017
374.0,0.017
374.2,0.022
374.4,0.022
374.6,0.032
374.8,0.032
375.0,0.032
375.2,0.032
375.4,0.032
375.6,0.037
375.8,0.032
376.0,0.037
376.2,0.042
376.4,0.042
376.6,0.042
376.8,0.042
377.0,0.046
377.2,0.042
377.4,0.051
377.6,0.046
377.8,0.056
378.0,0.061
378.2,0.066
378.4,0.066
378.6,0.066
378.8,0.070
379.0,0.075
379.2,0.075
379.4,0.070
379.6,0.080
379.8,0.085
380.0,0.085
380.2,0.085
380.4,0.085
380.6,0.090
380.8,0.090
381.0,0.090
381.2,0.090
381.4,0.095
381.6,0.095
381.8,0.095
382.0,0.095
382.2,0.095
382.4,0.099
382.6,0.099
382.8,0.095
383.0,0.095
383.2,0.095
383.4,0.095
383.6,0.095
383.8,0.095
384.0,0.095
384.2,0.099
384.4,0.095
384.6,0.095
384.8,0.095
385.0,0.095
385.2,0.095
385.4,0.095
385.6,0.104
385.8,0.095
386.0,0.099
386.2,0.099
386.4,0.099
386.6,0.099
386.8,0.099
387.0,0.099
387.2,0.099
387.4,0.104
387.6,0.109
387.8,0.104
388.0,0.109
388.2,0.109
388.4,0.109
388.6,0.114
388.8,0.109
389.0,0.114
389.2,0.119
389.4,0.114
389.6,0.119
389.8,0.114
390.0,0.182
390.2,0.254
390.4,0.307
390.6,0.341
390.8,0.374
391.0,0.389
391.2,0.403
391.4,0.413
391.6,0.423
391.8,0.432
392.0,0.442
392.2,0.456
392.4,0.466
392.6,0.471
392.8,0.480
393.0,0.490
393.2,0.495
393.4,0.495
393.6,0.504
393.8,0.509
394.0,0.514
394.2,0.519
394.4,0.519
394.6,0.533
394.8,0.533
395.0,0.533
395.2,0.543
395.4,0.543
395.6,0.538
395.8,0.538
396.0,0.529
396.2,0.524
396.4,0.514
396.6,0.500
396.8,0.485
397.0,0.471
397.2,0.447
397.4,0.418
397.6,0.394
397.8,0.365
398.0,0.355
398.2,0.336
398.4,0.316
398.6,0.312
398.8,0.307
399.0,0.297
399.2,0.297
399.4,0.297
399.6,0.297
399.8,0.283
400.0,0.273
400.2,0.239
400.4,0.215
400.6,0.196
400.8,0.172
401.0,0.167
401.2,0.153
401.4,0.128
401.6,0.124
401.8,0.104
402.0,0.090
402.2,0.085
402.4,0.080
402.6,0.080
402.8,0.070
403.0,0.066
403.2,0.061
403.4,0.056
403.6,0.042
403.8,0.037
404.0,0.032
404.2,0.027
404.4,0.022
404.6,0.017
404.8,0.013
405.0,0.008
405.2,0.003
405.4,-0.012
405.6,-0.026
405.8,-0.045
406.0,-0.069
406.2,-0.093
406.4,-0.117
406.6,-0.137
406.8,-0.156
407.0,-0.171
407.2,-0.185
407.4,-0.200
407.6,-0.209
407.8,-0.219
408.0,-0.229
408.2,-0.233
408.4,-0.238
408.6,-0.243
408.8,-0.243
409.0,-0.243
409.2,-0.248
409.4,-0.258
409.6,-0.253
409.8,-0.253
410.0,-0.253
410.2,-0.258
410.4,-0.253
410.6,-0.258
410.8,-0.258
411.0,-0.258
411.2,-0.258
411.4,-0.262
411.6,-0.258
411.8,-0.258
412.0,-0.258
412.2,-0.258
412.4,-0.258
412.6,-0.262
412.8,-0.267
413.0,-0.267
413.2,-0.267
413.4,-0.272
413.6,-0.272
413.8,-0.277
414.0,-0.277
414.2,-0.277
414.4,-0.277
414.6,-0.277
414.8,-0.277
415.0,-0.277
415.2,-0.267
415.4,-0.262
415.6,-0.258
415.8,-0.229
416.0,-0.224
416.2,-0.219
416.4,-0.214
416.6,-0.219
416.8,-0.219
417.0,-0.219
417.2,-0.214
417.4,-0.209
417.6,-0.214
417.8,-0.209
418.0,-0.209
418.2,-0.204
418.4,-0.204
418.6,-0.204
418.8,-0.204
419.0,-0.209
419.2,-0.204
419.4,-0.204
419.6,-0.204
419.8,-0.204
420.0,-0.204
420.2,-0.204
420.4,-0.204
420.6,-0.204
420.8,-0.204
421.0,-0.200
421.2,-0.224
421.4,-0.262
421.6,-0.296
421.8,-0.315
422.0,-0.310
422.2,-0.320
422.4,-0.320
422.6,-0.320
422.8,-0.320
423.0,-0.306
423.2,-0.291
423.4,-0.282
423.6,-0.272
423.8,-0.267
424.0,-0.258
424.2,-0.243
424.4,-0.233
424.6,-0.238
424.8,-0.229
425.0,-0.233
425.2,-0.238
425.4,-0.248
425.6,-0.253
425.8,-0.243
426.0,-0.267
426.2,-0.258
426.4,-0.243
426.6,-0.214
426.8,-0.190
427.0,-0.166
427.2,-0.142
427.4,-0.122
427.6,-0.103
427.8,-0.098
428.0,-0.069
428.2,-0.069
428.4,-0.045
428.6,-0.036
428.8,-0.040
429.0,-0.026
429.2,-0.026
429.4,-0.021
429.6,-0.021
429.8,-0.012
430.0,-0.012
430.2,-0.012
430.4,-0.002
430.6,-0.002
430.8,0.003
431.0,0.003
431.2,0.008
431.4,-0.002
431.6,0.008
431.8,0.003
432.0,0.003
432.2,0.013
432.4,0.008
432.6,0.013
432.8,0.013
433.0,0.013
433.2,0.013
433.4,0.017
433.6,0.022
433.8,0.032
434.0,0.037
434.2,0.042
434.4,0.042
434.6,0.042
434.8,0.042
435.0,0.046
435.2,0.051
435.4,0.061
435.6,0.066
435.8,0.066
436.0,0.070
436.2,0.075
436.4,0.075
436.6,0.085
436.8,0.080
437.0,0.085
437.2,0.085
437.4,0.090
437.6,0.090
437.8,0.090
438.0,0.095
438.2,0.090
438.4,0.090
438.6,0.099
438.8,0.095
439.0,0.095
439.2,0.099
439.4,0.104
439.6,0.104
439.8,0.099
440.0,0.099
440.2,0.099
440.4,0.099
440.6,0.099
440.8,0.095
441.0,0.095
441.2,0.095
441.4,0.095
441.6,0.095
441.8,0.095
442.0,0.095
442.2,0.099
442.4,0.099
442.6,0.099
442.8,0.099
443.0,0.095
443.2,0.099
443.4,0.099
443.6,0.099
443.8,0.099
444.0,0.104
444.2,0.104
444.4,0.104
444.6,0.099
444.8,0.104
445.0,0.104
445.2,0.099
445.4,0.104
445.6,0.104
445.8,0.104
446.0,0.104
446.2,0.104
446.4,0.104
446.6,0.104
446.8,0.104
447.0,0.109
447.2,0.104
447.4,0.109
447.6,0.109
447.8,0.109
448.0,0.109
448.2,0.109
448.4,0.109
448.6,0.109
448.8,0.109
449.0,0.114
449.2,0.119
449.4,0.114
449.6,0.109
449.8,0.114
450.0,0.114
450.2,0.119
450.4,0.119
450.6,0.119
450.8,0.119
451.0,0.119
451.2,0.119
451.4,0.119
451.6,0.119
451.8,0.119
452.0,0.119
452.2,0.119
452.4,0.119
452.6,0.119
452.8,0.119
453.0,0.119
453.2,0.124
453.4,0.119
453.6,0.124
453.8,0.143
454.0,0.157
454.2,0.177
454.4,0.196
454.6,0.206
454.8,0.220
455.0,0.225
455.2,0.234
455.4,0.239
455.6,0.249
455.8,0.254
456.0,0.258
456.2,0.258
456.4,0.263
456.6,0.268
456.8,0.278
457.0,0.283
457.2,0.283
457.4,0.287
457.6,0.297
457.8,0.297
458.0,0.297
458.2,0.292
458.4,0.292
458.6,0.287
458.8,0.297
459.0,0.297
459.2,0.302
459.4,0.312
459.6,0.312
459.8,0.321
460.0,0.316
460.2,0.316
460.4,0.307
460.6,0.302
460.8,0.312
461.0,0.312
461.2,0.316
461.4,0.316
461.6,0.316
461.8,0.316
462.0,0.316
462.2,0.316
462.4,0.316
462.6,0.312
462.8,0.321
463.0,0.326
463.2,0.321
463.4,0.321
463.6,0.326
463.8,0.326
464.0,0.326
464.2,0.326
464.4,0.326
464.6,0.326
464.8,0.321
465.0,0.321
465.2,0.321
465.4,0.321
465.6,0.321
465.8,0.316
466.0,0.312
466.2,0.312
466.4,0.302
466.6,0.297
466.8,0.287
467.0,0.287
467.2,0.283
467.4,0.273
467.6,0.273
467.8,0.263
468.0,0.254
468.2,0.239
468.4,0.239
468.6,0.234
468.8,0.225
469.0,0.215
469.2,0.201
469.4,0.186
469.6,0.172
469.8,0.157
470.0,0.143
470.2,0.128
470.4,0.124
470.6,0.124
470.8,0.119
471.0,0.124
471.2,0.119
471.4,0.119
471.6,0.124
471.8,0.119
472.0,0.119
472.2,0.119
472.4,0.119
472.6,0.119
472.8,0.119
473.0,0.119
473.2,0.124
473.4,0.119
473.6,0.119
473.8,0.119
474.0,0.119
474.2,0.119
474.4,0.119
474.6,0.119
474.8,0.119
475.0,0.119
475.2,0.119
475.4,0.124
475.6,0.119
475.8,0.119
476.0,0.119
476.2,0.119
476.4,0.119
476.6,0.119
476.8,0.119
477.0,0.119
477.2,0.119
477.4,0.119
477.6,0.119
477.8,0.119
478.0,0.119
478.2,0.119
478.4,0.119
478.6,0.119
478.8,0.114
479.0,0.109
479.2,0.119
479.4,0.119
479.6,0.119
479.8,0.114
480.0,0.119
480.2,0.119
480.4,0.119
480.6,0.114
480.8,0.114
481.0,0.119
481.2,0.119
481.4,0.119
481.6,0.114
481.8,0.119
482.0,0.119
482.2,0.119
482.4,0.124
482.6,0.119
482.8,0.114
483.0,0.119
483.2,0.119
483.4,0.119
483.6,0.119
483.8,0.119
484.0,0.119
484.2,0.119
484.4,0.119
484.6,0.119
484.8,0.119
485.0,0.119
485.2,0.119
485.4,0.119
485.6,0.124
485.8,0.119
486.0,0.119
486.2,0.124
486.4,0.124
486.6,0.124
486.8,0.119
487.0,0.119
487.2,0.119
487.4,0.124
487.6,0.124
487.8,0.124
488.0,0.124
488.2,0.138
488.4,0.167
488.6,0.196
488.8,0.225
489.0,0.249
489.2,0.268
489.4,0.283
489.6,0.297
489.8,0.312
490.0,0.316
490.2,0.336
490.4,0.341
490.6,0.360
490.8,0.374
491.0,0.379
491.2,0.389
491.4,0.394
491.6,0.399
491.8,0.399
492.0,0.408
492.2,0.408
492.4,0.418
492.6,0.418
492.8,0.428
493.0,0.428
493.2,0.428
493.4,0.432
493.6,0.437
493.8,0.447
494.0,0.447
494.2,0.452
494.4,0.456
494.6,0.456
494.8,0.471
495.0,0.471
495.2,0.476
495.4,0.476
495.6,0.480
495.8,0.485
496.0,0.490
496.2,0.495
496.4,0.495
496.6,0.495
496.8,0.500
497.0,0.504
497.2,0.504
497.4,0.509
497.6,0.509
497.8,0.519
498.0,0.519
498.2,0.524
498.4,0.524
498.6,0.529
498.8,0.529
499.0,0.529
499.2,0.538
499.4,0.548
499.6,0.548
499.8,0.543
500.0,0.548
500.2,0.553
500.4,0.548
500.6,0.553
500.8,0.548
501.0,0.548
501.2,0.548
501.4,0.543
501.6,0.538
501.8,0.529
502.0,0.524
502.2,0.524
502.4,0.514
502.6,0.509
502.8,0.495
503.0,0.490
503.2,0.471
503.4,0.456
503.6,0.437
503.8,0.418
504.0,0.399
504.2,0.379
504.4,0.374
504.6,0.355
504.8,0.341
505.0,0.331
505.2,0.321
505.4,0.312
505.6,0.312
505.8,0.302
506.0,0.302
506.2,0.302
506.4,0.307
506.6,0.302
506.8,0.297
507.0,0.297
507.2,0.283
507.4,0.263
507.6,0.244
507.8,0.220
508.0,0.206
508.2,0.186
508.4,0.182
508.6,0.162
508.8,0.148
509.0,0.133
509.2,0.124
509.4,0.119
509.6,0.109
509.8,0.099
510.0,0.090
510.2,0.085
510.4,0.075
510.6,0.080
510.8,0.070
511.0,0.066
511.2,0.066
511.4,0.056
511.6,0.042
511.8,0.042
512.0,0.042
512.2,0.032
512.4,0.032
512.6,0.027
512.8,0.022
513.0,0.017
513.2,0.008
513.4,0.003
513.6,-0.007
513.8,-0.021
514.0,-0.036
514.2,-0.050
514.4,-0.079
514.6,-0.098
514.8,-0.122
515.0,-0.142
515.2,-0.161
515.4,-0.175
515.6,-0.185
515.8,-0.200
516.0,-0.209
516.2,-0.219
516.4,-0.224
516.6,-0.229
516.8,-0.238
517.0,-0.238
517.2,-0.243
517.4,-0.248
517.6,-0.248
517.8,-0.243
518.0,-0.253
518.2,-0.258
518.4,-0.258
518.6,-0.258
518.8,-0.258
519.0,-0.253
519.2,-0.258
519.4,-0.253
519.6,-0.258
519.8,-0.258
520.0,-0.258
520.2,-0.258
520.4,-0.258
520.6,-0.258
520.8,-0.258
521.0,-0.262
521.2,-0.262
521.4,-0.262
521.6,-0.258
521.8,-0.258
522.0,-0.267
522.2,-0.262
522.4,-0.262
522.6,-0.267
522.8,-0.267
523.0,-0.267
523.2,-0.272
523.4,-0.272
523.6,-0.277
523.8,-0.277
524.0,-0.277
524.2,-0.277
524.4,-0.277
524.6,-0.277
524.8,-0.272
525.0,-0.267
525.2,-0.267
525.4,-0.267
525.6,-0.267
525.8,-0.262
526.0,-0.262
526.2,-0.258
526.4,-0.253
526.6,-0.253
526.8,-0.243
527.0,-0.243
527.2,-0.243
527.4,-0.243
527.6,-0.243
527.8,-0.243
528.0,-0.243
528.2,-0.238
528.4,-0.243
528.6,-0.243
528.8,-0.238
529.0,-0.238
529.2,-0.243
529.4,-0.238
529.6,-0.238
529.8,-0.238
530.0,-0.238
530.2,-0.238
530.4,-0.238
530.6,-0.243
530.8,-0.238
531.0,-0.243
531.2,-0.243
531.4,-0.243
531.6,-0.243
531.8,-0.243
532.0,-0.243
532.2,-0.243
532.4,-0.243
532.6,-0.243
532.8,-0.243
533.0,-0.243
533.2,-0.238
533.4,-0.262
533.6,-0.296
533.8,-0.310
534.0,-0.330
534.2,-0.349
534.4,-0.344
534.6,-0.349
534.8,-0.349
535.0,-0.344
535.2,-0.344
535.4,-0.330
535.6,-0.315
535.8,-0.301
536.0,-0.296
536.2,-0.282
536.4,-0.277
536.6,-0.272
536.8,-0.272
537.0,-0.272
537.2,-0.267
537.4,-0.267
537.6,-0.277
537.8,-0.272
538.0,-0.262
538.2,-0.248
538.4,-0.233
538.6,-0.195
538.8,-0.161
539.0,-0.122
539.2,-0.103
539.4,-0.098
539.6,-0.079
539.8,-0.064
540.0,-0.055
540.2,-0.036
540.4,-0.031
540.6,-0.016
540.8,-0.012
541.0,-0.007
541.2,-0.002
541.4,-0.002
541.6,0.003
541.8,0.008
542.0,0.013
542.2,0.008
542.4,0.008
542.6,0.008
542.8,0.008
543.0,0.008
543.2,0.017
543.4,0.022
543.6,0.032
543.8,0.042
544.0,0.042
544.2,0.046
544.4,0.056
544.6,0.061
544.8,0.070
545.0,0.075
545.2,0.085
545.4,0.090
545.6,0.090
545.8,0.095
546.0,0.095
546.2,0.099
546.4,0.099
546.6,0.104
546.8,0.104
547.0,0.104
547.2,0.104
547.4,0.104
547.6,0.099
547.8,0.099
548.0,0.104
548.2,0.104
548.4,0.104
548.6,0.109
548.8,0.104
549.0,0.109
549.2,0.104
549.4,0.104
549.6,0.109
549.8,0.109
550.0,0.114
550.2,0.119
550.4,0.119
550.6,0.124
550.8,0.124
551.0,0.124
551.2,0.234
551.4,0.321
551.6,0.374
551.8,0.399
552.0,0.418
552.2,0.432
552.4,0.442
552.6,0.456
552.8,0.476
553.0,0.485
553.2,0.495
553.4,0.504
553.6,0.504
553.8,0.514
554.0,0.519
554.2,0.529
554.4,0.529
554.6,0.543
554.8,0.548
555.0,0.558
555.2,0.553
555.4,0.553
555.6,0.553
555.8,0.543
556.0,0.533
556.2,0.519
556.4,0.509
556.6,0.490
556.8,0.456
557.0,0.428
557.2,0.389
557.4,0.370
557.6,0.350
557.8,0.336
558.0,0.321
558.2,0.316
558.4,0.307
558.6,0.312
558.8,0.307
559.0,0.297
559.2,0.258
559.4,0.239
559.6,0.206
559.8,0.191
560.0,0.172
560.2,0.157
560.4,0.148
560.6,0.128
560.8,0.114
561.0,0.109
561.2,0.090
561.4,0.085
561.6,0.070
561.8,0.070
562.0,0.070
562.2,0.061
562.4,0.051
562.6,0.042
562.8,0.037
563.0,0.032
563.2,0.027
563.4,0.022
563.6,0.013
563.8,0.008
564.0,-0.007
564.2,-0.021
564.4,-0.040
564.6,-0.060
564.8,-0.089
565.0,-0.117
565.2,-0.142
565.4,-0.156
565.6,-0.180
565.8,-0.190
566.0,-0.200
566.2,-0.214
566.4,-0.224
566.6,-0.229
566.8,-0.243
567.0,-0.243
567.2,-0.248
567.4,-0.253
567.6,-0.253
567.8,-0.258
568.0,-0.253
568.2,-0.258
568.4,-0.258
568.6,-0.258
568.8,-0.258
569.0,-0.258
569.2,-0.262
569.4,-0.258
569.6,-0.258
569.8,-0.262
570.0,-0.258
570.2,-0.258
570.4,-0.262
570.6,-0.262
570.8,-0.262
571.0,-0.262
571.2,-0.267
571.4,-0.267
571.6,-0.272
571.8,-0.277
572.0,-0.277
572.2,-0.277
572.4,-0.277
572.6,-0.272
572.8,-0.277
573.0,-0.272
573.2,-0.267
573.4,-0.267
573.6,-0.258
573.8,-0.258
574.0,-0.253
574.2,-0.243
574.4,-0.248
574.6,-0.243
574.8,-0.243
575.0,-0.243
575.2,-0.238
575.4,-0.238
575.6,-0.243
575.8,-0.238
576.0,-0.243
576.2,-0.238
576.4,-0.238
576.6,-0.243
576.8,-0.243
577.0,-0.238
577.2,-0.238
577.4,-0.243
577.6,-0.243
577.8,-0.243
578.0,-0.243
578.2,-0.243
578.4,-0.243
578.6,-0.238
578.8,-0.243
579.0,-0.238
579.2,-0.238
579.4,-0.286
579.6,-0.277
579.8,-0.315
580.0,-0.330
580.2,-0.344
580.4,-0.344
580.6,-0.368
580.8,-0.354
581.0,-0.344
581.2,-0.339
581.4,-0.330
581.6,-0.320
581.8,-0.315
582.0,-0.301
582.2,-0.301
582.4,-0.296
582.6,-0.277
582.8,-0.277
583.0,-0.277
583.2,-0.272
583.4,-0.272
583.6,-0.267
583.8,-0.267
584.0,-0.267
584.2,-0.272
584.4,-0.272
584.6,-0.277
584.8,-0.272
585.0,-0.272
585.2,-0.272
585.4,-0.267
585.6,-0.262
585.8,-0.253
586.0,-0.243
586.2,-0.243
586.4,-0.219
586.6,-0.200
586.8,-0.185
587.0,-0.180
587.2,-0.171
587.4,-0.142
587.6,-0.127
587.8,-0.137
588.0,-0.137
588.2,-0.132
588.4,-0.113
588.6,-0.113
588.8,-0.103
589.0,-0.098
589.2,-0.103
589.4,-0.098
589.6,-0.093
589.8,-0.084
590.0,-0.069
590.2,-0.074
590.4,-0.074
590.6,-0.074
590.8,-0.069
591.0,-0.069
591.2,-0.050
591.4,-0.069
591.6,-0.069
591.8,-0.069
592.0,-0.064
592.2,-0.064
592.4,-0.064
592.6,-0.069
592.8,-0.079
593.0,-0.084
593.2,-0.079
593.4,-0.074
593.6,-0.079
593.8,-0.089
594.0,-0.103
594.2,-0.098
594.4,-0.108
594.6,-0.103
594.8,-0.103
595.0,-0.137
595.2,-0.146
595.4,-0.151
595.6,-0.161
595.8,-0.166
596.0,-0.185
596.2,-0.204
596.4,-0.219
596.6,-0.219
596.8,-0.238
597.0,-0.243
597.2,-0.243
597.4,-0.262
597.6,-0.262
597.8,-0.267
598.0,-0.267
598.2,-0.267
598.4,-0.277
598.6,-0.267
598.8,-0.267
599.0,-0.272
599.2,-0.262
599.4,-0.267
599.6,-0.277
599.8,-0.277
600.0,-0.277
600.2,-0.291
600.4,-0.296
600.6,-0.306
600.8,-0.320
601.0,-0.325
601.2,-0.334
601.4,-0.344
601.6,-0.339
601.8,-0.354
602.0,-0.359
602.2,-0.354
602.4,-0.344
602.6,-0.320
602.8,-0.291
603.0,-0.267
603.2,-0.248
603.4,-0.238
603.6,-0.243
603.8,-0.243
604.0,-0.238
604.2,-0.238
604.4,-0.243
604.6,-0.243
604.8,-0.238
605.0,-0.238
605.2,-0.238
605.4,-0.238
605.6,-0.238
605.8,-0.238
606.0,-0.238
606.2,-0.238
606.4,-0.238
606.6,-0.238
606.8,-0.238
607.0,-0.238
607.2,-0.238
607.4,-0.238
607.6,-0.238
607.8,-0.238
608.0,-0.243
608.2,-0.238
608.4,-0.243
608.6,-0.243
608.8,-0.243
609.0,-0.243
609.2,-0.248
609.4,-0.253
609.6,-0.253
609.8,-0.258
610.0,-0.262
610.2,-0.262
610.4,-0.267
610.6,-0.267
610.8,-0.272
611.0,-0.272
611.2,-0.267
611.4,-0.272
611.6,-0.272
611.8,-0.277
612.0,-0.277
612.2,-0.272
612.4,-0.272
612.6,-0.272
612.8,-0.272
613.0,-0.272
613.2,-0.267
613.4,-0.262
613.6,-0.267
613.8,-0.267
614.0,-0.262
614.2,-0.262
614.4,-0.262
614.6,-0.258
614.8,-0.258
615.0,-0.258
615.2,-0.258
615.4,-0.258
615.6,-0.258
615.8,-0.258
616.0,-0.258
616.2,-0.258
616.4,-0.258
616.6,-0.258
616.8,-0.258
617.0,-0.258
617.2,-0.258
617.4,-0.253
617.6,-0.253
617.8,-0.258
618.0,-0.258
618.2,-0.253
618.4,-0.253
618.6,-0.253
618.8,-0.253
619.0,-0.253
619.2,-0.248
619.4,-0.243
619.6,-0.243
619.8,-0.243
620.0,-0.238
620.2,-0.238
620.4,-0.229
620.6,-0.229
620.8,-0.224
621.0,-0.219
621.2,-0.204
621.4,-0.204
621.6,-0.200
621.8,-0.190
622.0,-0.180
622.2,-0.175
622.4,-0.161
622.6,-0.151
622.8,-0.142
623.0,-0.122
623.2,-0.108
623.4,-0.098
623.6,-0.079
623.8,-0.064
624.0,-0.050
624.2,-0.045
624.4,-0.026
624.6,-0.021
624.8,-0.012
625.0,-0.007
625.2,0.003
625.4,0.008
625.6,0.013
625.8,0.017
626.0,0.022
626.2,0.027
626.4,0.032
626.6,0.027
626.8,0.032
627.0,0.032
627.2,0.032
627.4,0.037
627.6,0.037
627.8,0.042
628.0,0.042
628.2,0.042
628.4,0.046
628.6,0.056
628.8,0.051
629.0,0.056
629.2,0.061
629.4,0.061
629.6,0.066
629.8,0.066
630.0,0.070
630.2,0.066
630.4,0.066
630.6,0.075
630.8,0.070
631.0,0.070
631.2,0.075
631.4,0.080
631.6,0.080
631.8,0.085
632.0,0.080
632.2,0.085
632.4,0.085
632.6,0.080
632.8,0.085
633.0,0.085
633.2,0.085
633.4,0.090
633.6,0.090
633.8,0.090
634.0,0.090
634.2,0.095
634.4,0.095
634.6,0.099
634.8,0.095
635.0,0.104
635.2,0.099
635.4,0.099
635.6,0.104
635.8,0.104
636.0,0.109
636.2,0.104
636.4,0.104
636.6,0.104
636.8,0.109
637.0,0.109
637.2,0.114
637.4,0.119
637.6,0.119
637.8,0.119
638.0,0.119
638.2,0.119
638.4,0.119
638.6,0.119
638.8,0.119
639.0,0.124
639.2,0.124
639.4,0.124
639.6,0.119
639.8,0.124
640.0,0.124
640.2,0.119
640.4,0.124
640.6,0.124
640.8,0.119
641.0,0.124
641.2,0.128
641.4,0.128
641.6,0.124
641.8,0.124
642.0,0.124
642.2,0.124
642.4,0.128
642.6,0.124
642.8,0.128
643.0,0.124
643.2,0.124
643.4,0.119
643.6,0.124
643.8,0.124
644.0,0.124
644.2,0.119
644.4,0.124
644.6,0.124
644.8,0.114
645.0,0.124
645.2,0.114
645.4,0.119
645.6,0.119
645.8,0.119
646.0,0.119
646.2,0.124
646.4,0.119
646.6,0.119
646.8,0.124
647.0,0.119
647.2,0.124
647.4,0.119
647.6,0.119
647.8,0.114
648.0,0.114
648.2,0.119
648.4,0.114
648.6,0.114
648.8,0.119
649.0,0.114
649.2,0.119
649.4,0.119
649.6,0.109
649.8,0.119
650.0,0.109
650.2,0.109
650.4,0.109
650.6,0.114
650.8,0.104
651.0,0.109
651.2,0.104
651.4,0.104
651.6,0.104
651.8,0.104
652.0,0.099
652.2,0.095
652.4,0.095
652.6,0.099
652.8,0.099
653.0,0.095
653.2,0.095
653.4,0.095
653.6,0.095
653.8,0.095
654.0,0.090
654.2,0.090
654.4,0.090
654.6,0.090
654.8,0.090
655.0,0.090
655.2,0.095
655.4,0.090
655.6,0.090
655.8,0.090
656.0,0.090
656.2,0.090
656.4,0.090
656.6,0.090
656.8,0.085
657.0,0.090
657.2,0.085
657.4,0.085
657.6,0.090
657.8,0.085
658.0,0.090
658.2,0.085
658.4,0.090
658.6,0.090
658.8,0.090
659.0,0.085
659.2,0.090
659.4,0.085
659.6,0.090
659.8,0.090
660.0,0.085
660.2,0.085
660.4,0.090
660.6,0.085
660.8,0.085
661.0,0.090
661.2,0.090
661.4,0.090
661.6,0.090
661.8,0.095
662.0,0.095
662.2,0.095
